Month,usg_apt,fg_apt,carrier,type,Total
2,BOS,ZRH,LX,Passengers,8666
2,ORD,MBJ,AA,Passengers,8672
2,DTW,MBJ,DL,Passengers,8697
2,ATL,PVR,DL,Passengers,8699
2,PDX,PVR,AS,Passengers,8699
2,JFK,CMN,AT,Passengers,8705
2,CLT,MUC,LH,Passengers,8709
2,PHL,MAD,AA,Passengers,8712
2,ATL,LHR,BA,Passengers,8713
2,SAN,NRT,JL,Passengers,8716
2,ATL,PLS,DL,Passengers,8718
2,EWR,VIE,OS,Passengers,8727
2,FLL,YYZ,TS,Passengers,8740
2,ORD,NRT,UA,Passengers,8740
2,JFK,WAW,LO,Passengers,8742
2,PHL,DUB,AA,Passengers,8756
2,PHX,SJO,AA,Passengers,8763
2,DFW,CZM,AA,Passengers,8766
2,LAX,CUN,DL,Passengers,8766
2,PDX,SJD,AS,Passengers,8787
2,ORD,AMM,RJ,Passengers,8790
2,ATL,LHR,VS,Passengers,8836
2,SEA,ICN,KE,Passengers,8842
2,BOS,CUN,B6,Passengers,8857
2,DEN,SJD,WN,Passengers,8863
2,MIA,STI,AA,Passengers,8863
2,PHX,LHR,AA,Passengers,8897
2,DEN,YYZ,AC,Passengers,8901
2,IAD,NRT,NH,Passengers,8903
2,MSP,PVR,SY,Passengers,8913
2,LAX,CUN,UA,Passengers,8929
2,DEN,NRT,UA,Passengers,8937
2,SFO,PVR,UA,Passengers,8939
2,MIA,SXM,AA,Passengers,8942
2,LAX,HND,NH,Passengers,8954
2,DEN,CUN,WN,Passengers,8960
2,BOS,NAS,B6,Passengers,8975
2,PHX,LHR,BA,Passengers,8978
2,MIA,YUL,AA,Passengers,8995
2,BOS,YTZ,PD,Passengers,9001
2,FLL,SJO,WN,Passengers,9011
2,EWR,CPH,SK,Passengers,9023
2,ORD,MBJ,UA,Passengers,9045
2,ATL,MTY,DL,Passengers,9047
2,ORD,ZRH,LX,Passengers,9057
2,HNL,SYD,JQ,Passengers,9059
2,PHL,YYZ,KV,Passengers,9064
2,JFK,JED,SV,Passengers,9070
2,KOA,YVR,WS,Passengers,9080
2,ORD,PUJ,F9,Passengers,9095
2,ATL,FRA,DL,Passengers,9109
2,DEN,CUN,F9,Passengers,9141
2,BOS,SDQ,B6,Passengers,9151
2,JFK,JNB,SA,Passengers,9166
2,SFO,SJD,UA,Passengers,9167
2,LAX,PEK,CA,Passengers,9167
2,JFK,PAP,B6,Passengers,9171
2,EWR,PLS,UA,Passengers,9194
2,CLT,SXM,AA,Passengers,9203
2,PHL,YYZ,PT,Passengers,9239
2,MIA,PLS,AA,Passengers,9246
2,JFK,PLS,B6,Passengers,9258
2,PSP,YEG,WS,Passengers,9259
2,PDX,YVR,QK,Passengers,9262
2,ORD,NRT,JL,Passengers,9263
2,HNL,ICN,HA,Passengers,9263
2,BOS,CUN,DL,Passengers,9264
2,CLT,PUJ,AA,Passengers,9281
2,ORD,PUJ,UA,Passengers,9294
2,JFK,LGW,BA,Passengers,9295
2,PHX,YVR,WS,Passengers,9310
2,LAX,GDL,AM,Passengers,9330
2,DFW,NRT,JL,Passengers,9342
2,SEA,ICN,OZ,Passengers,9385
2,JFK,BRU,DL,Passengers,9412
2,MSP,MBJ,DL,Passengers,9420
2,SAN,YYZ,RV,Passengers,9422
2,EWR,ZRH,LX,Passengers,9435
2,MSP,PVR,DL,Passengers,9439
2,LAX,MEX,DL,Passengers,9444
2,DFW,YYZ,KV,Passengers,9445
2,GUM,ICN,LJ,Passengers,9446
2,MIA,YYZ,AA,Passengers,9460
2,LAX,SCL,LA,Passengers,9461
2,EWR,STI,UA,Passengers,9485
2,SFO,HND,JL,Passengers,9505
2,DTW,FRA,LH,Passengers,9525
2,IAH,AMS,UA,Passengers,9531
2,MIA,MXP,AA,Passengers,9533
2,MCO,YYC,WS,Passengers,9537
2,EWR,MAN,UA,Passengers,9538
2,LAS,MEX,VB,Passengers,9543
2,IAD,MUC,UA,Passengers,9564
2,IAD,GRU,UA,Passengers,9568
2,ORD,MEX,UA,Passengers,9594
2,SEA,YEG,QX,Passengers,9607
2,ATL,UIO,DL,Passengers,9611
2,SMF,GDL,Y4,Passengers,9627
2,FAT,GDL,Y4,Passengers,9633
2,ATL,BZE,DL,Passengers,9634
2,IAH,MEX,5D,Passengers,9665
2,JFK,MBJ,DL,Passengers,9683
2,JFK,AUA,DL,Passengers,9710
2,SRQ,YYZ,RV,Passengers,9733
2,SFO,NRT,NH,Passengers,9737
2,JFK,MUC,LH,Passengers,9745
2,JFK,FRA,DL,Passengers,9773
2,JFK,HND,JL,Passengers,9786
2,IAH,SYD,UA,Passengers,9797
2,JFK,NRT,JL,Passengers,9805
2,EWR,ARN,SK,Passengers,9812
2,SFO,CUN,UA,Passengers,9814
2,MCO,DXB,EK,Passengers,9821
2,SLC,AMS,DL,Passengers,9830
2,DEN,MUC,LH,Passengers,9833
2,SLC,CUN,DL,Passengers,9838
2,JFK,BCN,AA,Passengers,9853
2,SJC,GDL,AS,Passengers,9869
2,SFO,PVR,AS,Passengers,9879
2,JFK,MXP,DL,Passengers,9884
2,ORD,NRT,NH,Passengers,9907
2,JFK,MEX,DL,Passengers,9909
2,LAX,GUA,DL,Passengers,9924
2,ORD,CUN,NK,Passengers,9941
2,IAD,AUH,EY,Passengers,9961
2,DFW,GUA,AA,Passengers,9967
2,HNL,MNL,PR,Passengers,9996
2,ATL,BOG,DL,Passengers,9997
2,SFO,MEX,UA,Passengers,10001
2,SFO,AKL,NZ,Passengers,10045
2,LAX,SJO,DL,Passengers,10055
2,BOS,KEF,FI,Passengers,10069
2,IAD,AMS,KL,Passengers,10074
2,MSP,HND,DL,Passengers,10097
2,JFK,AMS,DY,Passengers,10102
2,LAX,MEL,VA,Passengers,10105
2,IAD,BOG,AV,Passengers,10106
2,ATL,SJD,DL,Passengers,10138
2,IAH,GDL,YV,Passengers,10139
2,EWR,MUC,UA,Passengers,10143
2,AUS,LHR,BA,Passengers,10158
2,SFO,ICN,UA,Passengers,10181
2,DEN,SJD,UA,Passengers,10185
2,IAH,SCL,UA,Passengers,10187
2,IAD,NRT,UA,Passengers,10194
2,MCO,BOG,AV,Passengers,10207
2,FLL,MGA,NK,Passengers,10214
2,LAS,YEG,WO,Passengers,10227
2,JFK,KEF,FI,Passengers,10245
2,MIA,MVD,AA,Passengers,10293
2,DFW,MAD,AA,Passengers,10317
2,EWR,ATH,EK,Passengers,10318
2,ORD,YUL,KV,Passengers,10324
2,BOS,YUL,QK,Passengers,10328
2,ORD,PVR,UA,Passengers,10337
2,DEN,PVR,UA,Passengers,10339
2,LAX,LIR,AS,Passengers,10353
2,MCO,SDQ,B6,Passengers,10369
2,EWR,LIS,UA,Passengers,10380
2,IAH,LIM,UA,Passengers,10402
2,IAH,YYC,WS,Passengers,10423
2,ATL,GIG,DL,Passengers,10430
2,IAH,NRT,UA,Passengers,10463
2,SJU,PTY,CM,Passengers,10475
2,MIA,SKB,AA,Passengers,10479
2,DTW,CUN,NK,Passengers,10490
2,IAH,NRT,NH,Passengers,10507
2,SEA,ICN,DL,Passengers,10535
2,ORD,MUC,LH,Passengers,10552
2,SFO,SYD,QF,Passengers,10591
2,HNL,KIX,DL,Passengers,10608
2,EWR,TXL,UA,Passengers,10612
2,IAH,FRA,UA,Passengers,10624
2,DFW,FRA,LH,Passengers,10648
2,JFK,BCN,DL,Passengers,10657
2,FLL,HAV,B6,Passengers,10664
2,IAH,AKL,NZ,Passengers,10695
2,IAD,CUN,UA,Passengers,10695
2,LAX,LHR,UA,Passengers,10727
2,IAH,AMS,KL,Passengers,10752
2,SFO,TPE,UA,Passengers,10800
2,DCA,YYZ,KV,Passengers,10824
2,SEA,LHR,VS,Passengers,10864
2,BOS,IST,TK,Passengers,10871
2,FLL,SDQ,NK,Passengers,10906
2,BOS,MUC,LH,Passengers,10917
2,DFW,LHR,BA,Passengers,10923
2,SFO,DUB,EI,Passengers,10937
2,LAX,NRT,UA,Passengers,10972
2,OAK,GDL,Y4,Passengers,10976
2,LAX,KIX,JL,Passengers,10988
2,LAX,BNE,VA,Passengers,11012
2,SEA,PVR,AS,Passengers,11019
2,JFK,BCN,DY,Passengers,11032
2,HNL,NGO,JL,Passengers,11039
2,FLL,YUL,TS,Passengers,11063
2,SFO,HND,UA,Passengers,11128
2,JFK,YYZ,9E,Passengers,11140
2,TPA,LGW,BA,Passengers,11152
2,DEN,YYC,UA,Passengers,11168
2,IAD,ACC,SA,Passengers,11170
2,DFW,SCL,AA,Passengers,11185
2,ATL,YYZ,KV,Passengers,11191
2,MCO,PUJ,G3,Passengers,11192
2,ORD,MAD,IB,Passengers,11199
2,MSP,ICN,DL,Passengers,11256
2,SFO,MUC,LH,Passengers,11256
2,LGA,YUL,9E,Passengers,11273
2,SFO,SYD,UA,Passengers,11285
2,SAN,YVR,QK,Passengers,11350
2,MIA,HAV,DL,Passengers,11382
2,ATL,EZE,DL,Passengers,11417
2,IAH,GIG,UA,Passengers,11431
2,CLT,AUA,AA,Passengers,11432
2,MIA,BCN,AA,Passengers,11445
2,STL,CUN,F9,Passengers,11453
2,DTW,NRT,DL,Passengers,11457
2,LAX,MEX,Y4,Passengers,11474
2,JFK,GYE,XL,Passengers,11491
2,SJC,GDL,Y4,Passengers,11498
2,LAX,NRT,AA,Passengers,11514
2,ATL,GCM,DL,Passengers,11528
2,JFK,POS,B6,Passengers,11530
2,LAX,NRT,JL,Passengers,11537
2,ATL,AUA,DL,Passengers,11541
2,JFK,TPE,BR,Passengers,11547
2,FLL,CUN,NK,Passengers,11581
2,MIA,FCO,AZ,Passengers,11602
2,EWR,AMS,UA,Passengers,11642
2,ORD,CUN,F9,Passengers,11664
2,LAX,BOG,AV,Passengers,11706
2,FLL,PAP,B6,Passengers,11707
2,IAH,YYZ,AC,Passengers,11726
2,TPA,FRA,LH,Passengers,11728
2,ATL,LIM,DL,Passengers,11730
2,IAD,BRU,UA,Passengers,11750
2,SEA,YYJ,QX,Passengers,11751
2,LAX,SVO,SU,Passengers,11765
2,MCO,LIM,LP,Passengers,11799
2,SPN,ICN,OZ,Passengers,11835
2,SEA,FRA,LH,Passengers,11840
2,JFK,NAS,B6,Passengers,11841
2,MIA,LGW,DI,Passengers,11889
2,HNL,KIX,JL,Passengers,11891
2,ORD,SJD,AA,Passengers,11898
2,IAH,TPE,BR,Passengers,11919
2,BOS,LGW,DI,Passengers,11922
2,LAX,NRT,SQ,Passengers,11936
2,FLL,CUN,WN,Passengers,11957
2,JFK,ORY,AF,Passengers,11965
2,SEA,YVR,QK,Passengers,11975
2,EWR,YVR,AC,Passengers,11995
2,HNL,NRT,DL,Passengers,12006
2,EWR,PTY,UA,Passengers,12007
2,HNL,HND,NH,Passengers,12026
2,ATL,SCL,DL,Passengers,12057
2,IAH,BJX,YV,Passengers,12060
2,IAH,GRU,UA,Passengers,12111
2,MIA,MAD,AA,Passengers,12130
2,HNL,ICN,OZ,Passengers,12132
2,JFK,CDG,AA,Passengers,12133
2,ONT,TPE,CI,Passengers,12140
2,LAX,MUC,LH,Passengers,12165
2,ORD,GRU,UA,Passengers,12165
2,SFO,NRT,UA,Passengers,12165
2,FLL,NAS,WN,Passengers,12170
2,DEN,LHR,BA,Passengers,12189
2,JFK,DUB,DL,Passengers,12206
2,LAX,SYD,AA,Passengers,12237
2,BOS,CDG,AF,Passengers,12270
2,MIA,EZE,4M,Passengers,12280
2,ATL,JNB,DL,Passengers,12301
2,BOS,FRA,LH,Passengers,12336
2,SAN,LHR,BA,Passengers,12345
2,MIA,YUL,RV,Passengers,12367
2,LAX,YUL,AC,Passengers,12368
2,MIA,LIR,AA,Passengers,12409
2,JFK,LIS,TP,Passengers,12431
2,SFO,SIN,SQ,Passengers,12461
2,JFK,BRU,SN,Passengers,12495
2,FLL,NAS,UP,Passengers,12564
2,DFW,GDL,AA,Passengers,12637
2,JFK,GIG,AA,Passengers,12642
2,LAX,CDG,DY,Passengers,12652
2,SFO,TLV,UA,Passengers,12658
2,GUM,NGO,UA,Passengers,12679
2,BOS,AMS,DL,Passengers,12693
2,JFK,HEL,AY,Passengers,12718
2,PBI,YYZ,RV,Passengers,12721
2,LAS,YYZ,WS,Passengers,12723
2,SFO,DEL,UA,Passengers,12725
2,JFK,KWI,KU,Passengers,12725
2,JFK,MBJ,B6,Passengers,12743
2,DTW,CDG,DL,Passengers,12782
2,LAX,GDL,VB,Passengers,12785
2,IAH,QRO,YV,Passengers,12789
2,IAH,IST,TK,Passengers,12793
2,IAD,ICN,KE,Passengers,12798
2,SEA,NRT,DL,Passengers,12814
2,IAH,LHR,UA,Passengers,12848
2,LAS,YUL,RV,Passengers,12866
2,ATL,DOH,QR,Passengers,12878
2,LAX,NAN,FJ,Passengers,12899
2,MIA,UVF,AA,Passengers,12910
2,IAH,PVR,UA,Passengers,12932
2,ORD,DUB,EI,Passengers,12933
2,LAX,LGW,DI,Passengers,12962
2,HNL,NRT,KE,Passengers,12963
2,IAD,DOH,QR,Passengers,12995
2,ORD,PTY,CM,Passengers,12999
2,DFW,MTY,MQ,Passengers,13009
2,LAS,LHR,VS,Passengers,13044
2,DFW,GRU,AA,Passengers,13088
2,DFW,ICN,AA,Passengers,13096
2,FLL,KIN,B6,Passengers,13112
2,EWR,NRT,UA,Passengers,13164
2,ORD,FRA,UA,Passengers,13164
2,LAX,SJD,DL,Passengers,13167
2,DFW,YYZ,AA,Passengers,13171
2,HNL,NRT,UA,Passengers,13173
2,MIA,DOH,QR,Passengers,13180
2,MSP,YWG,DL,Passengers,13302
2,SFO,TPE,CI,Passengers,13207
2,JFK,ICN,OZ,Passengers,13222
2,JFK,GRU,DL,Passengers,13243
2,ORD,ICN,KE,Passengers,13249
2,DFW,CDG,AA,Passengers,13256
2,EWR,FRA,UA,Passengers,13263
2,RSW,YYZ,WS,Passengers,13288
2,MIA,ANU,AA,Passengers,13316
2,DFW,EZE,AA,Passengers,13323
2,JFK,CDG,DL,Passengers,13331
2,JFK,BOM,DL,Passengers,13351
2,SFO,SAL,TA,Passengers,13375
2,ATL,YUL,9E,Passengers,13415
2,SEA,AMS,DL,Passengers,13453
2,EWR,MUC,LH,Passengers,13463
2,LAX,DOH,QR,Passengers,13470
2,EWR,DXB,EK,Passengers,13477
2,SFO,ZRH,LX,Passengers,13490
2,ORD,PVR,AA,Passengers,13514
2,ATL,NRT,DL,Passengers,13517
2,PHL,DOH,QR,Passengers,13517
2,JFK,MNL,PR,Passengers,13538
2,MIA,BZE,AA,Passengers,13547
2,MIA,CDG,AA,Passengers,13563
2,JFK,HKG,CX,Passengers,13594
2,ATL,GRU,DL,Passengers,13635
2,LAX,LHR,NZ,Passengers,13672
2,LAX,SYD,DL,Passengers,13696
2,EWR,DEL,UA,Passengers,13739
2,JFK,GRU,AA,Passengers,13745
2,IAH,BOG,UA,Passengers,13757
2,IAD,ADD,ET,Passengers,13821
2,EWR,NAS,UA,Passengers,13823
2,MIA,UIO,AA,Passengers,13829
2,ORD,LHR,UA,Passengers,13896
2,LAX,AKL,AA,Passengers,13924
2,EWR,DUB,UA,Passengers,13950
2,LAX,PPT,TN,Passengers,13972
2,DTW,ICN,DL,Passengers,14013
2,SFO,YVR,AC,Passengers,14036
2,LAX,SYD,VA,Passengers,14041
2,IAH,LHR,BA,Passengers,14042
2,ATL,ICN,DL,Passengers,14042
2,IAD,FRA,LH,Passengers,14048
2,MIA,FRA,LH,Passengers,14082
2,IAH,EZE,UA,Passengers,14124
2,JFK,CAI,MS,Passengers,14142
2,DEN,FRA,LH,Passengers,14214
2,DFW,SYD,QF,Passengers,14217
2,SFO,MEX,AM,Passengers,14223
2,SFO,LHR,VS,Passengers,14226
2,SFO,ICN,OZ,Passengers,14282
2,LAX,ZRH,LX,Passengers,14283
2,HOU,SJD,WN,Passengers,14297
2,DFW,DXB,EK,Passengers,14302
2,SFO,FRA,LH,Passengers,14326
2,MIA,MAD,UX,Passengers,14338
2,JFK,EZE,AA,Passengers,14353
2,JFK,NAS,DL,Passengers,14364
2,ORD,DXB,EK,Passengers,14369
2,PHL,LHR,BA,Passengers,14441
2,SFO,PTY,CM,Passengers,14457
2,SEA,LHR,BA,Passengers,14478
2,JFK,MAN,VS,Passengers,14522
2,HNL,NRT,HA,Passengers,14526
2,JFK,LIM,LA,Passengers,14537
2,BWI,MBJ,WN,Passengers,14539
2,JFK,CUN,B6,Passengers,14549
2,LAX,AMS,KL,Passengers,14566
2,MIA,GIG,AA,Passengers,14579
2,LAX,HND,AA,Passengers,14583
2,HNL,KIX,HA,Passengers,14592
2,LAS,YVR,WS,Passengers,14608
2,LAX,BNE,QF,Passengers,14618
2,IAH,DOH,QR,Passengers,14631
2,MIA,SCL,AA,Passengers,14662
2,EWR,TLV,LY,Passengers,14672
2,JFK,SAL,TA,Passengers,14705
2,EWR,MBJ,UA,Passengers,14743
2,JFK,TLV,DL,Passengers,14780
2,CLT,YYZ,OH,Passengers,14815
2,IAD,IST,TK,Passengers,14850
2,PHX,YYZ,RV,Passengers,14863
2,JFK,BGI,B6,Passengers,14886
2,SJU,SDQ,B6,Passengers,14900
2,PHX,PVR,AA,Passengers,14921
2,MSP,YVR,DL,Passengers,15076
2,EWR,BOM,AI,Passengers,14993
2,CLT,GCM,AA,Passengers,15038
2,IAH,DXB,EK,Passengers,15047
2,LAX,HND,DL,Passengers,15082
2,SFO,CDG,AF,Passengers,15147
2,GUM,NRT,JL,Passengers,15230
2,JFK,SCL,LA,Passengers,15243
2,DEN,YVR,UA,Passengers,15249
2,FLL,MBJ,WN,Passengers,15301
2,JFK,AUA,B6,Passengers,15335
2,ORD,YYZ,UA,Passengers,15343
2,EWR,BRU,UA,Passengers,15378
2,MIA,IST,TK,Passengers,15394
2,JFK,CDG,DY,Passengers,15400
2,EWR,CDG,UA,Passengers,15556
2,ORD,AUH,EY,Passengers,15616
2,EWR,STI,B6,Passengers,15635
2,IAD,PTY,CM,Passengers,15691
2,IAH,BZE,UA,Passengers,15713
2,LAS,LHR,BA,Passengers,15728
2,JFK,FRA,SQ,Passengers,15750
2,IAH,YYC,UA,Passengers,15774
2,LAX,YYC,WS,Passengers,15777
2,MCO,VCP,AD,Passengers,15797
2,IAH,LIR,UA,Passengers,15798
2,SFO,AMS,KL,Passengers,15810
2,MIA,MEX,AM,Passengers,15829
2,BOS,LHR,VS,Passengers,15926
2,HNL,KIX,D7,Passengers,15983
2,MIA,CUR,AA,Passengers,16020
2,BOS,DXB,EK,Passengers,16099
2,SFO,AKL,UA,Passengers,16170
2,SEA,SJD,AS,Passengers,16182
2,ORD,YYZ,OO,Passengers,16200
2,EWR,MEX,UA,Passengers,16211
2,SEA,YVR,OO,Passengers,16221
2,EWR,FRA,LH,Passengers,16238
2,CLT,PLS,AA,Passengers,16240
2,MIA,MDE,AA,Passengers,16264
2,BWI,CUN,WN,Passengers,16293
2,IAH,FRA,LH,Passengers,16316
2,FLL,HAV,WN,Passengers,16389
2,LAX,SJD,AS,Passengers,16543
2,JFK,CUN,AA,Passengers,16562
2,MSP,CUN,SY,Passengers,16588
2,FLL,NAS,B6,Passengers,16615
2,JFK,POS,BW,Passengers,16628
2,ATL,ICN,KE,Passengers,16641
2,BOS,DOH,QR,Passengers,16680
2,MCO,LGW,BA,Passengers,16736
2,EWR,GRU,UA,Passengers,16738
2,ATL,SDQ,DL,Passengers,16751
2,JFK,MXP,EK,Passengers,16766
2,SFO,DEL,AI,Passengers,16821
2,EWR,BOM,UA,Passengers,16834
2,LAX,IST,TK,Passengers,16864
2,ORD,FRA,LH,Passengers,16875
2,ORD,DOH,QR,Passengers,16888
2,DFW,DOH,QR,Passengers,16903
2,MIA,PUJ,AA,Passengers,16907
2,MIA,PAP,AA,Passengers,16968
2,ORD,IST,TK,Passengers,16975
2,JFK,KIN,B6,Passengers,16998
2,IAD,CDG,AF,Passengers,17075
2,JFK,DEL,AI,Passengers,17169
2,IAD,LHR,UA,Passengers,17192
2,SFO,HKG,CX,Passengers,17211
2,ORD,DEL,AI,Passengers,17342
2,PHL,MBJ,AA,Passengers,17357
2,MIA,PTY,AA,Passengers,17424
2,IAH,MTY,YV,Passengers,17443
2,SFO,IST,TK,Passengers,17538
2,LGA,YYZ,KV,Passengers,17629
2,MIA,AUA,AA,Passengers,17651
2,IAH,SJD,UA,Passengers,17794
2,SFO,SIN,UA,Passengers,17849
2,EWR,SJO,UA,Passengers,18023
2,ATL,LIR,DL,Passengers,18079
2,JFK,ZRH,LX,Passengers,18200
2,ATL,GUA,DL,Passengers,18203
2,MIA,GYE,AA,Passengers,18304
2,MIA,GCM,AA,Passengers,18312
2,ATL,PUJ,DL,Passengers,18333
2,SEA,TPE,BR,Passengers,18334
2,SEA,DXB,EK,Passengers,18367
2,PHL,CUN,AA,Passengers,18467
2,BOS,DUB,EI,Passengers,18519
2,MIA,MGA,AA,Passengers,18545
2,LAX,DXB,EK,Passengers,18603
2,JFK,TLV,LY,Passengers,18695
2,IAD,DXB,EK,Passengers,18729
2,JFK,LHR,DL,Passengers,18731
2,FLL,VCP,AD,Passengers,18786
2,ATL,LHR,DL,Passengers,18854
2,LAX,TPE,CI,Passengers,18860
2,EWR,LHR,BA,Passengers,19015
2,MCO,FRA,LH,Passengers,19092
2,CLT,LHR,AA,Passengers,19127
2,MIA,BGI,AA,Passengers,19130
2,EWR,PUJ,UA,Passengers,19183
2,BOS,AUA,B6,Passengers,19342
2,MIA,BOG,AA,Passengers,19438
2,MIA,LIS,TP,Passengers,19489
2,EWR,YTZ,PD,Passengers,19503
2,MCO,MAN,VS,Passengers,19573
2,GUM,ICN,KE,Passengers,19597
2,PSP,YVR,WS,Passengers,19607
2,JFK,AUH,EY,Passengers,19754
2,MIA,KIN,AA,Passengers,19768
2,FLL,YYZ,WS,Passengers,19798
2,JFK,GRU,JJ,Passengers,19799
2,IAH,GUA,UA,Passengers,19809
2,MIA,MBJ,AA,Passengers,19986
2,MIA,POS,AA,Passengers,19995
2,DFW,NRT,AA,Passengers,20002
2,EWR,YYZ,KV,Passengers,20010
2,MCO,YUL,RV,Passengers,20012
2,HOU,CUN,WN,Passengers,20145
2,LAX,LIM,LP,Passengers,20156
2,MIA,LIM,AA,Passengers,20185
2,MCO,GRU,JJ,Passengers,20194
2,LAX,NRT,NH,Passengers,20197
2,JFK,AMS,DL,Passengers,20254
2,LAX,PTY,CM,Passengers,20286
2,EWR,AUA,UA,Passengers,20468
2,IAD,LHR,BA,Passengers,20546
2,LAX,LHR,VS,Passengers,20580
2,ORD,LHR,BA,Passengers,20678
2,SFO,LHR,UA,Passengers,20761
2,MIA,MUC,LH,Passengers,20839
2,LAX,MEL,QF,Passengers,20874
2,IAD,FRA,UA,Passengers,20909
2,LGA,YUL,KV,Passengers,20972
2,MIA,EZE,AR,Passengers,21033
2,DEN,CUN,UA,Passengers,21077
2,FLL,SJO,NK,Passengers,21102
2,DTW,CUN,DL,Passengers,21127
2,BOS,YYZ,KV,Passengers,21189
2,PHX,SJD,AA,Passengers,21203
2,LAX,LHR,AA,Passengers,21290
2,MIA,NAS,YX,Passengers,21300
2,HNL,YVR,WS,Passengers,21347
2,IAH,PTY,UA,Passengers,21492
2,ORD,LHR,AA,Passengers,21494
2,IAD,SAL,TA,Passengers,21498
2,LAX,SYD,QF,Passengers,21499
2,MCO,YYZ,WS,Passengers,21514
2,SEA,YVR,QX,Passengers,21642
2,MIA,LHR,VS,Passengers,21695
2,ORD,YYZ,KV,Passengers,21860
2,HNL,ICN,KE,Passengers,22018
2,LAS,YYC,WS,Passengers,22160
2,OGG,YVR,WS,Passengers,22187
2,SFO,FRA,UA,Passengers,22269
2,ORD,CUN,AA,Passengers,22402
2,MIA,SCL,LA,Passengers,22609
2,ATL,SJO,DL,Passengers,22663
2,IAH,SAL,UA,Passengers,22849
2,MIA,GUA,AA,Passengers,23019
2,RSW,YYZ,RV,Passengers,23239
2,MSP,AMS,DL,Passengers,23255
2,ATL,CDG,DL,Passengers,23276
2,MCO,LGW,VS,Passengers,23354
2,JFK,PTY,CM,Passengers,23478
2,LAX,YVR,WS,Passengers,23490
2,HNL,HND,HA,Passengers,23547
2,PSP,YYC,WS,Passengers,23622
2,CLT,NAS,AA,Passengers,23748
2,MIA,LIM,LP,Passengers,23903
2,PHX,YYC,WS,Passengers,23998
2,SFO,DXB,EK,Passengers,24079
2,JFK,FCO,AZ,Passengers,24106
2,SFO,ICN,KE,Passengers,24143
2,JFK,FRA,LH,Passengers,24176
2,LAX,HKG,CX,Passengers,24239
2,LAX,FRA,LH,Passengers,24276
2,MIA,CDG,AF,Passengers,24283
2,IAH,SJO,UA,Passengers,24433
2,LAX,AKL,NZ,Passengers,24498
2,MIA,MAD,IB,Passengers,24895
2,TPA,YYZ,RV,Passengers,25100
2,JFK,CUN,DL,Passengers,25891
2,LAS,YYZ,RV,Passengers,26292
2,EWR,SDQ,UA,Passengers,26589
2,JFK,BOG,AV,Passengers,26760
2,SFO,YYZ,AC,Passengers,26826
2,SFO,YVR,UA,Passengers,27218
2,JFK,SDQ,DL,Passengers,27403
2,MIA,SJO,AA,Passengers,27506
2,SFO,LHR,BA,Passengers,27547
2,DFW,PVR,AA,Passengers,27629
2,ATL,AMS,DL,Passengers,27721
2,JFK,MAD,IB,Passengers,27917
2,SFO,MNL,PR,Passengers,27937
2,MIA,GRU,AA,Passengers,28052
2,JFK,STI,DL,Passengers,28225
2,MIA,ZRH,LX,Passengers,28255
2,MIA,LHR,AA,Passengers,28432
2,JFK,MEX,AM,Passengers,28731
2,JFK,DUB,EI,Passengers,28738
2,IAH,MEX,UA,Passengers,28956
2,MIA,EZE,AA,Passengers,29177
2,JFK,DOH,QR,Passengers,29208
2,JFK,SVO,SU,Passengers,29512
2,MSP,CUN,DL,Passengers,30080
2,ATL,MBJ,DL,Passengers,30119
2,BOS,LHR,BA,Passengers,30136
2,ATL,NAS,DL,Passengers,30504
2,JFK,AMS,KL,Passengers,30677
2,CLT,MBJ,AA,Passengers,30696
2,JFK,IST,TK,Passengers,30923
2,ATL,AMS,KL,Passengers,31150
2,ATL,CDG,AF,Passengers,31255
2,CLT,CUN,AA,Passengers,31817
2,LAX,SAL,TA,Passengers,32467
2,DFW,LHR,AA,Passengers,32636
2,JFK,ICN,KE,Passengers,32639
2,SFO,TPE,BR,Passengers,32701
2,DTW,AMS,DL,Passengers,32749
2,DFW,SJD,AA,Passengers,32759
2,MIA,MEX,AA,Passengers,32850
2,EWR,CUN,UA,Passengers,33019
2,EWR,LHR,UA,Passengers,33180
2,MIA,LHR,BA,Passengers,33353
2,MIA,BOG,AV,Passengers,33370
2,MIA,SDQ,AA,Passengers,33505
2,MIA,YYZ,RV,Passengers,33559
2,LAX,CDG,AF,Passengers,33577
2,ORD,CUN,UA,Passengers,33659
2,LAX,MEX,AM,Passengers,33856
2,LGA,YYZ,AC,Passengers,34211
2,DFW,MEX,AA,Passengers,34318
2,EWR,TLV,UA,Passengers,34405
2,LAX,GDL,Y4,Passengers,34457
2,JFK,LGW,DI,Passengers,34917
2,ATL,MEX,DL,Passengers,35634
2,MCO,PTY,CM,Passengers,36174
2,LAX,YVR,AC,Passengers,36456
2,LGA,YYZ,WS,Passengers,37427
2,LAX,ICN,OZ,Passengers,37445
2,LAX,TPE,BR,Passengers,37451
2,JFK,SDQ,B6,Passengers,37503
2,JFK,STI,B6,Passengers,37582
2,MIA,GRU,JJ,Passengers,38551
2,LAX,ICN,KE,Passengers,39584
2,JFK,DXB,EK,Passengers,40120
2,JFK,LHR,AA,Passengers,40378
2,LAX,MNL,PR,Passengers,40818
2,GUM,NRT,UA,Passengers,40946
2,HNL,NRT,JL,Passengers,41544
2,LAX,YYZ,AC,Passengers,41938
2,IAH,CUN,UA,Passengers,42003
